field_1,id,lat,lon,time,tags,challenges,username,mapid,name,year,month,day,hblock,streetuse
3653,3619445,49.30072497,-123.1328863,6/29/2019,lindas lollies+sucker,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3654,3626677,49.30098089,-123.1337694,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3655,3619165,49.30079383,-123.1339268,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3656,3619482,49.30092832,-123.133686,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3657,3626678,49.30098089,-123.1337694,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3658,3626679,49.30098089,-123.1337694,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3659,3619157,49.30081537,-123.1339452,6/29/2019,straw,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3660,3619155,49.30103083,-123.1337621,6/29/2019,aluminum,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3661,3626680,49.30097764,-123.1337822,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3662,3619151,49.30080854,-123.1339384,6/29/2019,metal,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3663,3619459,49.30101377,-123.1335643,6/29/2019,paper,Ocean Heroes,claire-m,,,2019,6,29,NA,NA
3664,3619149,49.30098,-123.13375,6/29/2019,cigarette+cigarettebutt,Ocean Heroes,grainymustard,,,2019,6,29,NA,NA
3665,3626681,49.30097364,-123.1337979,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3666,3619144,49.30062372,-123.133122,6/29/2019,paper,Ocean Heroes,apolloxen,,,2019,6,29,NA,NA
3667,3619146,49.30103083,-123.1337621,6/29/2019,cigarette+paper,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3668,3626682,49.30097045,-123.1338113,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3669,3619137,49.30077811,-123.1339882,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3670,3619138,49.30014922,-123.1320542,6/29/2019,,,Gumbyyyyyyyyy2019,,,2019,6,29,NA,NA
3671,3626683,49.30097045,-123.1338113,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3672,3619134,49.30014922,-123.1320542,6/29/2019,,,Gumbyyyyyyyyy2019,,,2019,6,29,NA,NA
3673,3626684,49.30097045,-123.1338113,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3674,3619135,49.30080963,-123.133975,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3675,3626685,49.30097045,-123.1338113,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3676,3626686,49.30097045,-123.1338113,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3677,3619480,49.30092,-123.1336138,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3678,3619481,49.30100333,-123.1337583,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3679,3626687,49.30097532,-123.1337979,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3680,3619477,49.30088333,-123.1338722,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3681,3619478,49.30085833,-123.1337805,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3682,3619479,49.30083333,-123.1335972,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3683,3619476,49.30093333,-123.134025,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3684,3619475,49.30085833,-123.1341028,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3685,3619474,49.30078833,-123.1336667,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3686,3619131,49.30104512,-123.1337833,6/29/2019,glass+bottle+glassbottle,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3687,3619473,49.30073667,-123.1337195,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3688,3619130,49.300232,-123.1325564,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3689,3619129,49.30081415,-123.1339506,6/29/2019,cigarette,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3690,3626688,49.30097793,-123.1338148,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3691,3626689,49.30097793,-123.1338148,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3692,3619128,49.30104512,-123.1337833,6/29/2019,bottleneck+glass,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3693,3619127,49.30005378,-123.1322298,6/29/2019,paper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3694,3619123,49.30085032,-123.1339562,6/29/2019,cigarette,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3695,3619124,49.30088821,-123.133763,6/29/2019,paper,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3696,3619122,49.3006834,-123.1329448,6/29/2019,cigarette,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3697,3619121,49.30083431,-123.1339636,6/29/2019,wrapper,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3698,3619120,49.30104772,-123.1337997,6/29/2019,wrapper,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3699,3619126,49.30006552,-123.1324575,6/29/2019,plastic+wrapper,Ocean Heroes,vmford,,,2019,6,29,NA,NA
3700,3619118,49.30005511,-123.1322549,6/29/2019,paper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3701,3619119,49.30081357,-123.1339739,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3702,3626690,49.30102991,-123.1338259,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3703,3619116,49.30060113,-123.132797,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3704,3619117,49.30013514,-123.132326,6/29/2019,cigarette,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3705,3619270,49.30016654,-123.1326332,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3706,3619444,49.30060373,-123.133144,6/29/2019,wrapper,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3707,3619115,49.30089957,-123.1337563,6/29/2019,plastic+strawwrapper,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3708,3619113,49.30078888,-123.13399,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3709,3619112,49.30021723,-123.1328136,6/29/2019,wrapper,Ocean Heroes,ginamcioffi,,,2019,6,29,NA,NA
3710,3619111,49.30090216,-123.1337652,6/29/2019,wrapper+candy+nestle,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3711,3619110,49.30084542,-123.1339674,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3712,3619109,49.30058843,-123.1331964,6/29/2019,glass,Ocean Heroes,apolloxen,,,2019,6,29,NA,NA
3713,3619443,49.30062342,-123.1330998,6/29/2019,sauce,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3714,3619269,49.30019412,-123.1326386,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3715,3626691,49.30104282,-123.1338304,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3716,3619102,49.30089349,-123.1340016,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3717,3619105,49.30022845,-123.1330181,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3718,3619104,49.30020693,-123.1327834,6/29/2019,string,Ocean Heroes,ginamcioffi,,,2019,6,29,NA,NA
3719,3619442,49.30062441,-123.1331239,6/29/2019,cup,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3720,3619099,49.30089579,-123.1338039,6/29/2019,plastic+strip+string,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3721,3619097,49.30098347,-123.1339142,6/29/2019,plastic+wrapper,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3722,3619094,49.30091159,-123.1338208,6/29/2019,plastic,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3723,3626692,49.30104282,-123.1338304,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3724,3619092,49.30012582,-123.1325543,6/29/2019,plastic+wrapper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3725,3619090,49.30090112,-123.1338014,6/29/2019,paper+timhortons,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3726,3619089,49.30101519,-123.1339057,6/29/2019,plastic+clear,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3727,3619268,49.30027984,-123.1328702,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3728,3619086,49.30101519,-123.1339057,6/29/2019,tape+clear,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3729,3619085,49.30028309,-123.1328,6/29/2019,electrical tape+tape,Ocean Heroes,ginamcioffi,,,2019,6,29,NA,NA
3730,3626693,49.30104282,-123.1338304,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3731,3619081,49.30019604,-123.1329531,6/29/2019,paper,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3732,3619082,49.30025771,-123.1330758,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3733,3626694,49.30104282,-123.1338304,6/29/2019,,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3734,3619079,49.30091822,-123.1337984,6/29/2019,plastic+wrapper,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3735,3619078,49.29976267,-123.1333185,6/29/2019,ribbon,Ocean Heroes,ginamcioffi,,,2019,6,29,NA,NA
3736,3619077,49.30023789,-123.1330483,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3737,3619076,49.30020546,-123.1330241,6/29/2019,cigarette,Ocean Heroes,vmford,,,2019,6,29,NA,NA
3738,3619074,49.30103305,-123.1339207,6/29/2019,paper,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3739,3619075,49.30019938,-123.1330079,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3740,3619071,49.29998311,-123.1325624,6/29/2019,miscellaneous+metal,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3741,3619072,49.30104998,-123.1339469,6/29/2019,wrapper+candy,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3742,3619073,49.30026904,-123.1330162,6/29/2019,paper,Ocean Heroes,lea_eider,,,2019,6,29,NA,NA
3743,3619070,49.30085175,-123.133962,6/29/2019,cigarette,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3744,3626695,49.30104521,-123.1338682,6/29/2019,styrofoam,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3745,3619069,49.30087492,-123.1333845,6/29/2019,bottlecap+plastic,Ocean Heroes,illi,,,2019,6,29,NA,NA
3746,3619068,49.29943202,-123.133631,6/29/2019,,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3747,3619441,49.30062336,-123.1330769,6/29/2019,coke+cap,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3748,3619067,49.29960086,-123.1335653,6/29/2019,styrofoam,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3749,3619267,49.30037277,-123.1330212,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3750,3619440,49.30060547,-123.1330939,6/29/2019,straw,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3751,3619066,49.30090384,-123.1334949,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3752,3619065,49.30086621,-123.1338223,6/29/2019,wrapper,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3753,3619265,49.30037528,-123.1330623,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3754,3619264,49.30027044,-123.1331166,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3755,3619439,49.30060377,-123.1331092,6/29/2019,tape,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3756,3619055,49.30086466,-123.1334063,6/29/2019,plastic+wrapper,Ocean Heroes,illi,,,2019,6,29,NA,NA
3757,3626696,49.30104295,-123.1337869,6/29/2019,paper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3758,3619046,49.30100706,-123.1334696,6/29/2019,,Ocean Heroes,tomas_sause7,,,2019,6,29,NA,NA
3759,3619045,49.30060553,-123.1332163,6/29/2019,straw,Ocean Heroes,apolloxen,,,2019,6,29,NA,NA
3760,3619472,49.300701,-123.1338778,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3761,3619044,49.30091784,-123.1335047,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3762,3626697,49.30099633,-123.1336555,6/29/2019,plastic+bottlecap,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3763,3619043,49.30095459,-123.1336393,6/29/2019,nestle+plastic+wrapper+candy,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3764,3626698,49.30097555,-123.1336941,6/29/2019,plastic,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3765,3619042,49.30035592,-123.1336115,6/29/2019,paper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3766,3620732,49.30081001,-123.133554,6/29/2019,,Ocean Heroes,litterati-134227,,,2019,6,29,NA,NA
3767,3619458,49.30062912,-123.1331157,6/29/2019,wrapper,Ocean Heroes,claire-m,,,2019,6,29,NA,NA
3768,3626699,49.30097869,-123.1336637,6/29/2019,cloth,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3769,3619041,49.30061387,-123.1335061,6/29/2019,plastic,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3770,3619263,49.30051125,-123.1332081,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3771,3620731,49.30066148,-123.1332675,6/29/2019,,Ocean Heroes,litterati-134227,,,2019,6,29,NA,NA
3772,3619039,49.30091901,-123.1334687,6/29/2019,,Ocean Heroes,josie-leali,,,2019,6,29,NA,NA
3773,3619040,49.3008937,-123.1334435,6/29/2019,crayola+crayon+paper,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3774,3619038,49.30060741,-123.1335454,6/29/2019,plastic,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3775,3619058,49.30110735,-123.1325522,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3776,3619037,49.30055127,-123.1335752,6/29/2019,plastic,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3777,3619036,49.30081881,-123.1334835,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3778,3619035,49.30060741,-123.1335454,6/29/2019,cigarette,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3779,3619034,49.30083993,-123.1334876,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3780,3619032,49.30054893,-123.1336002,6/29/2019,plastic,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3781,3619033,49.30060729,-123.1335769,6/29/2019,plastic+wrapper,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3782,3619438,49.30054772,-123.1331401,6/29/2019,styrofoam,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3783,3619031,49.30058967,-123.1336315,6/29/2019,plastic+straw,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3784,3619030,49.30086784,-123.1334917,6/29/2019,plastic+string,Ocean Heroes,josie-leali,,,2019,6,29,NA,NA
3785,3619029,49.30061286,-123.1335896,6/29/2019,plastic,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3786,3619028,49.30059837,-123.133617,6/29/2019,paper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3787,3619437,49.30058643,-123.1331467,6/29/2019,plastic,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3788,3619471,49.30080929,-123.1334215,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3789,3619027,49.30086805,-123.1329167,6/29/2019,plastic+wrapper,Ocean Heroes,tomas_sause7,,,2019,6,29,NA,NA
3790,3619025,49.30077459,-123.133832,6/29/2019,styrofoam,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3791,3619026,49.30077367,-123.1334105,6/29/2019,,Ocean Heroes,josie-leali,,,2019,6,29,NA,NA
3792,3619024,49.3005925,-123.133613,6/29/2019,plastic,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3793,3619021,49.30058288,-123.1336985,6/29/2019,metal+wrapper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3794,3619023,49.30087434,-123.1334195,6/29/2019,plastic+strawwrapper+wrapper,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3795,3619022,49.30039246,-123.1331509,6/29/2019,lollipop,Ocean Heroes,apolloxen,,,2019,6,29,NA,NA
3796,3619470,49.30088666,-123.1334193,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3797,3619436,49.30058797,-123.1331455,6/29/2019,plastic,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3798,3619020,49.30075401,-123.1336951,6/29/2019,wrapper,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3799,3619019,49.30053244,-123.1334526,6/29/2019,plastic+wrapper,Ocean Heroes,lea_eider,,,2019,6,29,NA,NA
3800,3619435,49.30059024,-123.1331601,6/29/2019,plastic+wrapper,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3801,3619262,49.30065837,-123.133729,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3802,3626700,49.30109501,-123.1335468,6/29/2019,paper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3803,3619014,49.30059094,-123.1336202,6/29/2019,plastic+wrapper,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3804,3619016,49.30058288,-123.1336985,6/29/2019,plastic+wrapper,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3805,3619017,49.30084412,-123.1334639,6/29/2019,tab+can,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3806,3619018,49.30152657,-123.1327764,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3807,3619015,49.30077411,-123.1337885,6/29/2019,plastic+wrapper,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3808,3619261,49.30065837,-123.133729,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3809,3619013,49.30058593,-123.1337403,6/29/2019,plastic+cup+timhortons,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3810,3626701,49.30107697,-123.1335633,6/29/2019,plastic+wrapper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3811,3619012,49.30057514,-123.1336226,6/29/2019,cigarette,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3812,3619434,49.30067157,-123.1331007,6/29/2019,metal,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3813,3626702,49.30107697,-123.1335633,6/29/2019,paper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3814,3619011,49.30056849,-123.133688,6/29/2019,ducktape,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3815,3626703,49.30108591,-123.1335672,6/29/2019,paper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3816,3619010,49.30076108,-123.1337806,6/29/2019,plastic+wrapper,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3817,3619009,49.3016601,-123.1327734,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3818,3619007,49.30081885,-123.1334941,6/29/2019,clear+plastic,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3819,3619008,49.30075916,-123.1338032,6/29/2019,cigarette,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3820,3619469,49.30098753,-123.1334637,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3821,3619006,49.30057941,-123.1335379,6/29/2019,plastic,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3822,3619260,49.30080509,-123.1338898,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3823,3619005,49.30168206,-123.1327567,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3824,3619004,49.30078288,-123.1338864,6/29/2019,paper,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3825,3626704,49.30107064,-123.1335894,6/29/2019,paper+wrapper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3826,3619259,49.30083256,-123.1338959,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3827,3618999,49.30058642,-123.1337326,6/29/2019,plastic+wrapper,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3828,3619000,49.30132838,-123.1328942,6/29/2019,styrofoam,Ocean Heroes,illi,,,2019,6,29,NA,NA
3829,3619001,49.30064694,-123.1335903,6/29/2019,styrofoam,Ocean Heroes,lea_eider,,,2019,6,29,NA,NA
3830,3626705,49.30107063,-123.133594,6/29/2019,paper,Ocean Heroes,hiitslee,,,2019,6,29,NA,NA
3831,3618995,49.30073415,-123.1338695,6/29/2019,plastic+wrapper+candy,Ocean Heroes,vmford,,,2019,6,29,NA,NA
3832,3618996,49.30083097,-123.1338612,6/29/2019,plastic,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3833,3618997,49.30078153,-123.1339001,6/29/2019,cigarette,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3834,3618987,49.30077952,-123.1338953,6/29/2019,cigarette,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3835,3619258,49.30082473,-123.1339952,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3836,3618982,49.30061944,-123.1337915,6/29/2019,wrapper+plastic,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3837,3619377,49.30088712,-123.1334086,6/29/2019,wrapper,Ocean Heroes,chrrym,,,2019,6,29,NA,NA
3838,3619457,49.30095317,-123.1334917,6/29/2019,cigarette,Ocean Heroes,claire-m,,,2019,6,29,NA,NA
3839,3619257,49.30082473,-123.1339952,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3840,3619433,49.30082601,-123.1333834,6/29/2019,plastic,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3841,3618977,49.301815,-123.1329305,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3842,3619432,49.3008297,-123.1334128,6/29/2019,styrofoam,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3843,3619256,49.30083114,-123.1339849,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3844,3618975,49.30070942,-123.1337993,6/29/2019,paper,Ocean Heroes,mirandakeating,,,2019,6,29,NA,NA
3845,3618974,49.30081687,-123.1340336,6/29/2019,plastic+bag,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3846,3618973,49.30184295,-123.1329527,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3847,3619468,49.30087065,-123.1333585,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3848,3618971,49.30184567,-123.1329359,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3849,3619255,49.30083114,-123.1339849,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3850,3618972,49.30059666,-123.1331808,6/29/2019,cup+plastic+miscellaneous,Ocean Heroes,angelina-cain,,,2019,6,29,NA,NA
3851,3618970,49.30183474,-123.1329285,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3852,3619252,49.30082736,-123.1340234,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3853,3619251,49.30081856,-123.1339782,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3854,3618969,49.30085703,-123.1333478,6/29/2019,plastic,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
3855,3618968,49.30078832,-123.1339819,6/29/2019,wrapper,Ocean Heroes,rilelainey,,,2019,6,29,NA,NA
3856,3618967,49.30063952,-123.1331162,6/29/2019,can,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3857,3619456,49.3009556,-123.1334269,6/29/2019,wrapper,Ocean Heroes,claire-m,,,2019,6,29,NA,NA
3858,3618966,49.30092154,-123.1336386,6/29/2019,plastic,Ocean Heroes,sukhraj-,,,2019,6,29,NA,NA
3859,3618965,49.30083754,-123.1334472,6/29/2019,plastic,Ocean Heroes,litterati-67990,,,2019,6,29,NA,NA
3860,3618964,49.30186437,-123.1329778,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3861,3618963,49.30092531,-123.1338066,6/29/2019,plastic,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3862,3618962,49.30060744,-123.1331679,6/29/2019,,Ocean Heroes,angelina-cain,,,2019,6,29,NA,NA
3863,3618961,49.30163231,-123.1328854,6/29/2019,candy+plastic+rockets,Ocean Heroes,illi,,,2019,6,29,NA,NA
3864,3619250,49.30080426,-123.1339379,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3865,3618960,49.3006544,-123.1331193,6/29/2019,barcode+sticker,Ocean Heroes,gauri,,,2019,6,29,NA,NA
3866,3619249,49.30080426,-123.1339379,6/29/2019,,Ocean Heroes,iop,,,2019,6,29,NA,NA
3867,3619455,49.3009556,-123.1334269,6/29/2019,wrapper,Ocean Heroes,claire-m,,,2019,6,29,NA,NA
3868,3618959,49.30185992,-123.1330095,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3869,3618957,49.30062447,-123.1332197,6/29/2019,,Ocean Heroes,angelina-cain,,,2019,6,29,NA,NA
3870,3618958,49.30168675,-123.1332345,6/29/2019,plastic+straw+balloon,Ocean Heroes,tomas_sause7,,,2019,6,29,NA,NA
3871,3618956,49.30094039,-123.1338149,6/29/2019,wrapper,Ocean Heroes,vmford,,,2019,6,29,NA,NA
3872,3618955,49.30068092,-123.1336419,6/29/2019,plastic+wrapper+packaging,Ocean Heroes,lea_eider,,,2019,6,29,NA,NA
3873,3618954,49.30094039,-123.1338149,6/29/2019,plastic+wrapper,Ocean Heroes,vmford,,,2019,6,29,NA,NA
3874,3618953,49.30183574,-123.1329986,6/29/2019,,Ocean Heroes,litterati-134231,,,2019,6,29,NA,NA
3875,3619467,49.30085745,-123.1333969,6/29/2019,,Ocean Heroes,carter-ries-(omg),,,2019,6,29,NA,NA
3876,3618952,49.30054214,-123.1331731,6/29/2019,,Ocean Heroes,angelina-cain,,,2019,6,29,NA,NA
3877,3619431,49.30090327,-123.1334012,6/29/2019,cigarette,Ocean Heroes,ryann.jibson,,,2019,6,29,NA,NA
3878,3618951,49.30091825,-123.1337945,6/29/2019,cardboard,Ocean Heroes,dani-03,,,2019,6,29,NA,NA
3879,3618950,49.30069685,-123.133241,6/29/2019,aluminum+can+cariboo+beer,Ocean Heroes,elisemalterre,,,2019,6,29,NA,NA
